no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online
2,0,0,2,0,-0.8662726783356028,0,0,0,-0.6603198968329684,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,1.2418693919625698,0,0,0,-0.2561896738877812,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
3,0,2,8,0,-0.5401512530961065,0,0,0,0.7797497708449525,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,2,0,1.195280616928356,0,0,0,0.7541358834751869,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,6,13,0,-0.2489714091322704,0,0,0,-0.94036506540907,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,1,0,-0.5401512530961065,0,0,0,-0.2049618991482504,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,2,0,-0.4469737030276789,0,0,0,0.4558763949916964,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,2,0,-0.132499471546736,0,0,0,0.1564785115139945,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,1,1,1,1,-0.6799175781987478,0,0,0,2.6182576864970013,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,1.9872897925099904,0,0,0,0.3272377606457637,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,3,0,2.5463550929205554,0,0,0,-0.4127189855919029,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,2.115408923854078,0,0,0,-0.2419597364601337,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0,-0.6100344156474271,0,0,0,0.4866130598354148,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,2,0,-0.4469737030276789,0,0,0,-0.4881376539584345,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,1,0,-0.3654433467178049,0,0,0,0.409771397726119,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,0.1120915973828861,0,0,0,-0.6475129531480857,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,2,0,0.0422084348315655,0,0,0,-0.4611007728459043,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
3,0,0,4,0,0.2169163412098671,0,0,0,1.3318713430376732,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,2,6,0,0.822570416654646,0,0,0,0.0964281755693223,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,1.486460460892192,0,0,0,0.7541358834751869,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,5,0,-0.4819152843033393,0,0,0,-1.059042743555649,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,1,3,0,0.0072668535559052,0,0,0,-0.3572222296240779,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,4,0,-0.0859106965125223,0,0,0,0.1408255803435824,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,3,0,-0.1092050840296292,0,0,0,1.0501185819702537,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,2,3,0,0.9856311292743942,0,0,0,0.2475501110509382,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,1,1,0,-0.9478030346454768,0,0,0,-1.0246062949807428,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,1,0,0.53139057269081,0,0,0,-0.2561896738877812,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False
3,0,0,1,0,-0.7730951282671753,0,0,0,0.3272377606457637,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,4,0,0.135385984899993,0,0,0,-0.5427806136806004,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,1,0,-0.9943918096796908,0,0,0,0.725676008619892,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,1,4,0,2.2085864739225056,0,0,0,-0.3842591107366081,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,3,0,-0.8080367095428356,0,0,0,0.2347431673660554,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,0,0,0.7060984790691116,0,0,0,-0.2419597364601337,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,2,0,-0.5867400281303202,0,0,0,-0.8652309957910916,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,-0.7614479345086218,0,0,0,-0.9415034604032816,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,1,2,0,1.2302221982040165,0,0,0,0.8110556331857766,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,6,0,-0.5750928343717668,0,0,0,-1.008384166313225,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,3,0,0.2285635349684205,0,0,0,0.3073158482470572,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,0,-0.8779198720941562,0,0,0,0.1849383863692894,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False
2,0,1,2,0,-0.92450864712837,0,0,0,-0.4619545690915632,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,2,0,0.9506895479987338,0,0,0,-0.2049618991482504,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
3,0,0,2,0,0.6129209290006841,0,0,0,1.101346356709784,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
3,0,0,2,0,-0.9594502284040304,0,0,0,2.3356511291839226,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True
2,0,1,4,0,2.2085864739225056,0,0,0,-0.3842591107366081,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1,0,4,0,-0.6100344156474271,0,0,0,1.2948735057257894,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,2.383294380300807,0,0,0,-0.8965368581319159,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
3,0,1,3,0,1.870817854924456,0,0,0,0.0298320684079322,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,2,0,0,-0.1208522777881826,0,0,0,-0.3842591107366081,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,2,0,-0.8546254845770493,0,0,0,-1.3598636207761163,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,2,0,-0.8313310970599425,0,0,0,-0.3557992358813132,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,-0.9128614533698166,0,0,0,-1.2949751061060442,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,2,0,-0.9478030346454768,0,0,0,-1.3803547306719286,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,5,0,1.0671614855842684,0,0,0,-0.5439190086748124,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,1.0555142918257148,0,0,0,0.1536325240284651,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,0,0,-0.9361558408869236,0,0,0,1.8071512531210967,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,2.592943867954769,0,0,0,-0.7172396465435582,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,1,0,0.030561241073012,0,0,0,0.2475501110509382,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,1,0,-0.9478030346454768,0,0,0,-0.6688578592895569,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,2,5,0,1.195280616928356,0,0,0,-0.6475129531480857,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,3,5,0,-0.4586208967862324,0,0,0,-0.2089462816279917,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,2,1,-0.8895670658527097,1,0,2,-1.0388362324083902,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,1,3,0,-0.8895670658527097,0,0,0,2.575567874214059,2,0,True,False,False,False,False,True,False,False,False,False,False,False,True
2,0,1,0,0,-0.9943918096796908,1,0,3,-0.8111572335660312,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,1,1,1,1.742698723580368,0,0,0,0.0511769745494033,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,0.1237387911414396,0,0,0,-0.5991311658940843,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False
2,0,1,4,0,0.5779793477250238,0,0,0,-0.6768266242490394,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,0.1819747599342068,0,0,0,-0.6688578592895569,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,3,0,1.4748132671336387,0,0,0,-0.7257776090001465,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,1,0,-0.6682703844401944,0,0,0,-0.8111572335660312,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0,-0.842978290818496,0,0,0,-0.8111572335660312,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,1,0,2.569649480437662,0,0,0,0.0255630871796382,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,3,0,-0.4003849279934652,0,0,0,-0.5749402722670839,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True
2,0,1,2,0,1.0671614855842684,0,0,0,-0.6475129531480857,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,2,0,-0.7963895157842822,0,0,0,1.1110227141605844,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
3,0,0,3,0,-0.4702680905447858,0,0,0,1.3574852304074378,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,1,0,2,0,1.847523467407349,0,0,0,-0.2561896738877812,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,1,3,0,0.1703275661756533,0,0,0,0.924895132606956,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,0,-0.5168568655789996,0,0,0,-0.7684674212830889,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,0,0.1586803724170999,0,0,0,-0.640397984434262,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,2,0,1.2418693919625698,0,0,0,-0.2419597364601337,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
3,0,0,2,0,-0.7148591594744081,0,0,0,1.5225525045681485,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,2,0,-0.6566231906816409,0,0,0,0.725676008619892,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,-0.7847423220257287,0,0,0,-2.6041293494496083,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,4,0,0.2169163412098671,0,0,0,-0.3421384959507715,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,2,0,-0.9478030346454768,0,0,0,0.8489072667433192,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,2,1,0,-0.5983872218888737,0,0,0,0.537840834574946,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,0,2,0,-0.2489714091322704,0,0,0,-1.0855104271710738,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,0,1,0,-0.9827446159211372,0,0,0,-0.5265584850130824,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,2,2,0,0.6129209290006841,0,0,0,-0.905928616834163,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,-0.8546254845770493,0,0,0,0.4268473226392958,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,4,0,-0.6682703844401944,0,0,0,0.0284090746651675,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,0,2,0,0.9157479667230736,0,0,0,-0.0996603621836593,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,0,-0.7614479345086218,1,0,1,-1.09575598211898,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,2,2,0,-0.9361558408869236,0,0,0,-0.6688578592895569,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,2,0,-0.8895670658527097,0,0,0,-1.0246062949807428,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,1,2,0,-0.8546254845770493,0,0,0,-0.4127189855919029,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,0,2,0,0.1936219536927602,0,0,0,-0.056970549900717,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,2,0,-0.4353265092691255,0,0,0,-0.284649548743076,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
2,2,0,2,0,-0.9128614533698166,0,0,0,3.913181992412917,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
2,0,0,1,0,-0.3537961529592514,0,0,0,0.0141791372375201,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,3,0,0.0538556285901189,0,0,0,0.2669028259525385,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False
2,0,1,2,0,-0.4120321217520186,0,0,0,0.5634547219447111,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,2,2,0,-0.0509691152368619,0,0,0,-1.2522852938231015,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,1,1,0,2.2085864739225056,0,0,0,-1.1583677068006288,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,2,0,1.2418693919625698,0,0,0,-0.2419597364601337,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,3,0,0.3217410850368481,0,0,0,-0.0996603621836593,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,0,2,0,-0.132499471546736,0,0,0,0.1564785115139945,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,5,0,-0.7847423220257287,0,0,0,1.1078921279265024,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,1,0,0,0.6478625102763444,0,0,0,-0.8749073532418916,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,3,0,-0.6566231906816409,0,0,0,-0.1565801118942491,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,0,1,0,-0.4120321217520186,0,0,0,0.1280186366586996,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0,2,0,0,-0.7614479345086218,0,0,0,-1.0388362324083902,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,0,2,0,-0.5401512530961065,0,0,0,-0.056970549900717,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,0,-0.9710974221625838,0,0,0,-0.4127189855919029,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
3,0,2,5,0,-0.5285040593375531,0,0,0,0.918064762641685,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0,2,6,0,-0.1907354403395032,0,0,0,0.5828074368463119,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
2,0,1,4,0,-0.9594502284040304,0,0,0,0.4410772600669432,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,0,4,0,2.1503505051297385,0,0,0,-0.6688578592895569,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,0,3,0,1.486460460892192,0,0,0,0.7541358834751869,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False
2,0,2,5,0,-0.9710974221625838,0,0,0,-0.1241358545592129,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,3,0,0.6711568977934513,0,0,0,0.0710988869481098,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False
2,0,0,2,0,3.3966002372949564,0,0,0,0.3272377606457637,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False
